threshold,accuracy,variant,pass_id
-1.0838925384495306,0.5416666666666666,plain,2
-1.0685723052952838,0.5416666666666666,plain,2
-1.0558761108373171,0.55,plain,2
-1.0449028930639153,0.55,plain,2
-1.0340746398901213,0.5583333333333333,plain,2
-1.0217985931372302,0.5666666666666667,plain,2
-0.9965902618384801,0.5666666666666667,plain,2
-0.9720651946998837,0.575,plain,2
-0.9488004913308125,0.575,plain,2
-0.9296388336160252,0.5666666666666667,plain,2
-0.9132029754617762,0.5666666666666667,plain,2
-0.9015074523905207,0.5583333333333333,plain,2
-0.8913900848368387,0.5666666666666667,plain,2
-0.8879974517802077,0.5666666666666667,plain,2
-0.8844908355692802,0.5583333333333333,plain,2
-0.8807713592509313,0.5583333333333333,plain,2
-0.8712113861064272,0.5666666666666667,plain,2
-0.8577258331279494,0.5666666666666667,plain,2
-0.8497219848613699,0.5583333333333333,plain,2
-0.8425059173565068,0.5666666666666667,plain,2
-0.8334218536358289,0.5666666666666667,plain,2
-0.8236548614483555,0.5583333333333333,plain,2
-0.8125966644269009,0.5583333333333333,plain,2
-0.8047783660870782,0.5666666666666667,plain,2
-0.7991631988507651,0.5666666666666667,plain,2
-0.7949539520246045,0.575,plain,2
-0.7903526855451247,0.5833333333333334,plain,2
-0.7794666259748411,0.5833333333333334,plain,2
-0.7715608215315025,0.5916666666666667,plain,2
-0.7693600769026019,0.5916666666666667,plain,2
-0.7575383026106405,0.5833333333333334,plain,2
-0.7390978057845163,0.5833333333333334,plain,2
-0.732212179563831,0.575,plain,2
-0.7269601440413835,0.5666666666666667,plain,2
-0.7163268432601604,0.5666666666666667,plain,2
-0.706375793455498,0.5583333333333333,plain,2
-0.6977471313461449,0.5583333333333333,plain,2
-0.6876332519516388,0.5666666666666667,plain,2
-0.6764857177719793,0.5666666666666667,plain,2
-0.6681332000718044,0.575,plain,2
-0.6594799926743646,0.5666666666666667,plain,2
-0.6421747314439382,0.5666666666666667,plain,2
-0.6294433807359611,0.5583333333333333,plain,2
-0.6256890411363607,0.5583333333333333,plain,2
-0.6160821533190008,0.5666666666666667,plain,2
-0.6023547363268463,0.5666666666666667,plain,2
-0.5871679779040305,0.5583333333333333,plain,2
-0.5709788848864904,0.55,plain,2
